text,likes,comments,shares,time_posted,post_url,text_length,n_words,n_exclamation,n_question,n_emoji_token,n_hashtag
"(PLO)- Kiểm tra cư trú tại xã An Nhơn Tây, công an lật tẩy người phụ nữ dùng CCCD của chị ruột để trốn lệnh t.r.u.y n.ã tội mua bán trái phép chất m.a t.ú.y.

#plo #baophapluattp #baophapluattphcm",115,1,5,,https://www.facebook.com/phapluattp.vn/posts/pfbid0UyyoHYed3AqEYi55MTM8tzJcRRxZkcR84ahmAjzTZyKrJ1z83iZCX1hzGBH3nwyHl,196.0,38.0,0.0,0.0,0.0,3.0
"Tao có võ Aikido đấy, ngon thì nhào zô lần nữa xem!
#Ki",569,42,27,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid0ap6ST1JsGhmABNr8b99YqfpUgecp3mFWjtTRPJUEa6P52vHm7quPNV9CpEaMvSNPl,55.0,13.0,1.0,0.0,0.0,1.0
"Chơi sạch quá nha bây! May mà tau vẫn nhận ra mày là con tau nha!
#Ki",1125,151,70,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid0C2Kkvt7TNgcYH2jvStXjc4YUNG1gZoQSYrqY6LsnMBfbj9tePem9ZpmUw191hnSEl,69.0,17.0,2.0,0.0,0.0,1.0
Lầy thế này ai chơi lại tụi bây! Chán ghê nha!,1016,68,82,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid02wWK4ZsJknFANUJ7mzx6i8KNWht2HXXSfETD5Me66r7b6BYrJ5ptr2Wu2VEGVqTxJl,46.0,11.0,2.0,0.0,0.0,0.0
"(PLO)- Gió lốc đã thổi bay tủ kính bán hàng của tiệm vàng ở Đắk Lắk và khiến nhiều cây xanh gãy đổ, nhiều nhà tốc mái.

#plo #baophapluattp #baophapluattphcm",73,1,2,,https://www.facebook.com/phapluattp.vn/posts/pfbid05aAqSYPanGwgaKnuBjG43rgDyoF2h3c2mCg2PgT1Bc3CoXay1Nep6EJvL1TVgbp2l,157.0,30.0,0.0,0.0,0.0,3.0
"(PLO)- Tàu sân bay USS Gerald R. Ford đã trở về cảng nhà, kết thúc đợt triển khai nhóm tác chiến tàu sân bay với thời gian kỷ lục trong hơn nửa thế kỷ qua.

#plo #baophapluattp #baophapluattphcm",82,1,1,,https://www.facebook.com/phapluattp.vn/posts/pfbid02uV2AsSMuZ2qzV3USC8dD2FPGdEPbDRAV4mW5bSLS2vJJ3GWkw8cLWhSg3NQCvDiPl,194.0,38.0,0.0,0.0,0.0,3.0
"(PLO)- Sau khi ca sĩ Miu Lê bị khởi tố liên quan đến m.a t.ú.y, công ty quản lý ca sĩ Miu Lê cho biết không bao che cho bất kỳ hành vi vi phạm pháp luật nào; đồng thời sẽ đại diện làm việc với các đối tác, nhãn hàng liên quan để giải quyết các vấn đề phát sinh trong hoạt động nghề nghiệp của ca sĩ Miu Lê.

#plo #baophapluattp #baophapluattphcm",158,1,3,,https://www.facebook.com/phapluattp.vn/posts/pfbid07D5F6fFjXpAh62vdPBodJRJT4EZw2WqCYGaXA946qZpEPsqsmkTqTs8Goz5XN9axl,345.0,74.0,0.0,0.0,0.0,3.0
"Mấy ai là người khi yêu! Các ông cũng phải hiểu cho con gái chứ nà!
#Ki",1945,236,40,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid017nouHfTwjn5VVNGvbQ2MRMbjfGDs5GkCSoBoHEscwAuds7vNkak3hazpL2JCxil,71.0,17.0,2.0,0.0,0.0,1.0
"Ngại lắm, sợ lắm, sợ lắm, ngại lắm! Ahihi!
Cre: Hoàng Duy
#Ki",1865,189,137,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid02RakCUJhUyPZuVw91XrBXL912i3nHNvmZYYe38CEn1y49kwSn7aZb7BFoLGVBoBNTl,61.0,13.0,2.0,0.0,0.0,1.0
"Oảnh tù tì dành con nà nhaaa =)) !!
#Ki",1004,106,107,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid06upSce1LrFYtKtrqLK256sgiyZFbAUTsrf3wBnX4ct974VVhMtxFYPVhLVPPkCfSl,39.0,10.0,2.0,0.0,0.0,1.0
"Hình ảnh của Hải Đăng Doo do một cô gái đăng lên story, đang gây chú ý trên MXH. Sau đó, cô gái này khẳng định đó chỉ là ảnh AI vì ""muốn chụp hình chung mà không được nên tự làm content cho kênh mình"".",4153,621,79,,https://www.facebook.com/hhsb.vn/posts/pfbid028RQQ9xQRyP7ETLLmd2DdffWJ67eHUWpVYLNsfXFKhLmrq2Pse1hmiXnCGTGZ3ajgl,201.0,46.0,0.0,0.0,0.0,0.0
"JISOO ĐANG CHUẨN BỊ CHO FULL ALBUM MỚI, KHẲNG ĐỊNH 2016 - NĂM RA MẮT VỚI BLACKPINK LÀ CHƯƠNG QUAN TRỌNG NHẤT TRONG CUỘC ĐỜI MÌNH

JISOO xuất hiện trên bài viết trang bìa của V Magazine. Nữ nghệ sĩ tiết lộ ""đang chuẩn bị một full album, đang cố gắng thể hiện nhiều thể loại âm nhạc hơn. Tôi nghĩ tôi sẽ rất vui nếu mọi người nghe album này và nói rằng họ đã khám phá ra một khía cạnh mới của tôi""

Khi được hỏi ""Nếu viết một cuốn sách về cuộc đời mình, bạn sẽ đặt tên nó là gì? Những chương quan trọng sẽ là gì?"", JISOO thẳng thắn: 

""Tên quyển sách là “Thuận theo tự nhiên.” Điều đó không có nghĩa là sống mà không suy nghĩ hay chỉ đơn giản là trôi dạt. Thay vào đó, tôi nghĩ mình luôn cố gắng sống thật với chính mình trong từng khoảnh khắc và theo đuổi những điều mình thực sự yêu thích. 

Còn về chương quan trọng nhất, có lẽ đó là năm 2016, khi cuộc đời tôi hoàn toàn thay đổi với màn ra mắt cùng BLACKPINK"".",2479,31,13,,https://www.facebook.com/hhsb.vn/posts/pfbid02zSMPbRRrFemi6HqQFWEcUrVnvV33TuBN5EwYqMqeZccGFXZUijAkeyrvEQZq5Tt4l,912.0,194.0,0.0,2.0,0.0,0.0
"BTS vừa có cuộc gặp gỡ Tổng thống Mexico tại Cung điện Quốc gia cũng như giao lưu với 50 nghìn người hâm mộ tại quảng trường Zócalo. 

Tổng thống Claudia Sheinbaum cho biết: ""Tôi vui mừng chào đón một trong những nhóm nhạc được giới trẻ Mexico yêu thích nhất: BTS. Âm nhạc và những giá trị tốt đẹp đã gắn kết Mexico và Hàn Quốc.

Bằng sự giản dị tuyệt vời, BTS đã gửi lời chào tới cộng đồng ""A.R.M.Y"" của họ cùng khoảng 50.000 người đã tập trung tại quảng trường Zócalo để chào đón nhóm. Tôi rất hạnh phúc vì đã có thể mang đến cho mọi người khoảnh khắc hân hoan này. Thông qua các bài hát của mình, nhóm truyền tải những thông điệp tích cực nhằm thúc đẩy một nền văn hóa hòa bình và bao dung.""",8778,344,260,,https://www.facebook.com/hhsb.vn/posts/pfbid0G67GQSasiyBAMeiz1zhbmsk8mY4qahEMVfFuUgCGXppui6g1YVZ6dDoVNCq84B4Gl,694.0,144.0,0.0,0.0,0.0,0.0
"(PLO)- Chủ tịch Quốc hội Iran nói rằng “thế giới đang đứng trước ngưỡng cửa của một trật tự mới”; Mỹ chuyển hướng 78 tàu trong thời gian phong toả các cảng Iran; Tổng thư ký LHQ hoan nghênh việc gia hạn lệnh ngừng bắn tại Lebanon.

#plo #baophapluattp #baophapluattphcm",66,1,1,,https://www.facebook.com/phapluattp.vn/posts/pfbid02u5DKRFq3AhiMixdMhqtYXsqeiaLFnoYrbKwsgwrKnB3vHpmB1z9MCDeM5JLN2V9wl,269.0,50.0,0.0,0.0,0.0,3.0
"(PLO)- Ông Trịnh Văn Tuấn, Chủ tịch Hội đồng quản trị PC1 bị khởi tố để điều tra về vi phạm quy định kế toán gây hậu quả nghiêm trọng và tham ô tài sản.

#plo #baophapluattp #baophapluattphcm",83,1,4,,https://www.facebook.com/phapluattp.vn/posts/pfbid02EZKWiT5wXbEP5ni2XiU88bsxRL9V7p5HXut6X8PNsKMTZMDvZAaGny3pERYEYWJpl,191.0,38.0,0.0,0.0,0.0,3.0
"(PLO)- Liên quan đến vụ hai cô gái tố bị nhóm người h.à.n.h h.u.n.g rồi lên xe Lexus, công an đã ra quyết định khởi tố vụ án hình sự gây rối trật tự công cộng.

#plo #baophapluattp #baophapluattphcm",276,1,6,,https://www.facebook.com/phapluattp.vn/posts/pfbid024Z5ysgBM6iZJkboC6MkMpBKF5bPjUWKUonxiL5XLno9moE9cHc8gbMZ9HwSWejpKl,198.0,39.0,0.0,0.0,0.0,3.0
OT4 BLACKPINK chụp selfie qua gương trong WC ở Met Gala 2026:,5540,20,26,,https://www.facebook.com/hhsb.vn/posts/pfbid02G3hrWm5fsMh18bKN9bw9BZ2nT8JEsri8XRT3NhbDPvpzrqwdEhopyQaP9Ndg6YkAl,61.0,12.0,0.0,0.0,0.0,0.0
"BTS sẽ đến thăm Cung điện Quốc gia và gặp gỡ Tổng thống Mexico vào hôm nay! 🇲🇽

Tại cuộc họp báo mới đây, Tổng thống Claudia Sheinbaum thông báo rằng bà sẽ có buổi trò chuyện với BTS vào lúc 17h ngày 6/5 (theo giờ Mexico, tức 6h sáng ngày 7/5 theo giờ Việt Nam)

Bà cho biết thêm rằng một trong những ban công của cung điện sẽ được mở cửa để các nghệ sĩ có thể chào đón người hâm mộ.

BTS đang chuẩn bị cho các buổi diễn tại Mexico City (ngày 7, 9 và 10/5), thông tin này thực sự đang khiến cộng đồng fan hào hứng. Đây là một phần trong nỗ lực ngoại giao văn hóa giữa Mexico và Hàn Quốc. Tổng thống Sheinbaum trước đó đã rất tích cực trong việc hỗ trợ người hâm mộ (ARMY) và thậm chí còn viết thư gửi Chính phủ Hàn Quốc để bày tỏ sự ủng hộ đối với chuyến lưu diễn này.",3539,80,47,,https://www.facebook.com/hhsb.vn/posts/pfbid0Wq7cP8QRvvYWFptt3eEBqr7X3gnVCvRBpcCX8wkt7x3PHJiRfKUDrujPEzwHnvzDl,768.0,168.0,1.0,0.0,0.0,0.0
Khoảnh khắc JISOO và JENNIE má kề má tình cảm đang viral trên X:,7346,62,30,,https://www.facebook.com/hhsb.vn/posts/pfbid0iT3sfnseu1niJNzZnhduu5pSyte1Lz4sY9WDfNGFseGqEXEhjwe92GXrc3os5vzyl,64.0,14.0,0.0,0.0,0.0,0.0
"Đang nhớ người yêu nà!
Cưng quá!",750,32,45,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid02jpSmVufePdYAPtc2MqiJQTXqQJbDxo93mAPWKhyduQXa1RGPSwMFXJCccHeLJyxEl,32.0,7.0,2.0,0.0,0.0,0.0
"Có quánh lại người ta đâu mà bày đặt 🤣
Cre: Đại ngáo Husky",742,40,5,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid026yCk1hWCCVbzs2uGy2dRR6gMrtTJYHH17V6PHitaeqyPyEJZgQ2fiyTuWBzuEnbRl,58.0,14.0,0.0,0.0,0.0,0.0
"Em ơi đừng tin nó lừa đấy! 
#Ki",2335,107,50,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid02gcgKMAs1EapcVbv5Fm5UrRSx4wxQbiUeYN7AYJcqEVBrcWA5LkmFv3BMtZU51BiYl,31.0,8.0,1.0,0.0,0.0,1.0
"🔥 PEAK NHẤT TUẦN: CHÚ BA DUY CHÍNH THỨC ""CHẠM NGÕ"" VAI ĐIỆN ẢNH KINH DỊ ĐẦU TIÊN!

Từ người ""gieo rắc nỗi sợ"" trên Youtube với những câu chuyện ma ""lạnh sống lưng"" đến một nhân vật trong Ma Xó, lần xuất hiện này không biết Chú Ba Duy thủ vai gì đây…

Bình thường nghe Chú Ba Duy kể chuyện là ớn óc rồi, lên phim thì sao đây ta?!

-----
MA XÓ - Lấy cảm hứng từ câu chuyện tâm linh có thật của người Việt
DỰ KIẾN KHỞI CHIẾU 05.06.2026

#phimmaxo #maxo",1639,141,5,,https://www.facebook.com/hhsb.vn/posts/pfbid0NQcpXq7dB2sVsTg1dvj6zMN4MAyZXduxfaNgxAkzYaqMAvqUtpoKcPbokemHtq5pl,449.0,96.0,2.0,1.0,0.0,2.0
"🚨 CHẤN ĐỘNG: LÝ DO THẬT SỰ ĐẰNG SAU VIỆC “TRÙM SÒ” MÊ TIỀN BỊ PHANH PHUI 🐚

Không chỉ đơn giản là tính toán hay ham tiền như nhiều người vẫn nghĩ. Best cut mới nhất của Trùm Sò đã hé lộ một quá khứ khiến khán giả phải “đứng hình” bởi quá khứ của kẻ phản diện.

Theo diễn biến trong phim, khi còn nhỏ, Trùm Sò từng chứng kiến mẹ không thể cứu được cha chỉ vì không đủ tiền để thuê người chở đi thầy thuốc. Chính biến cố đó đã khiến nhân vật trở nên ám ảnh với tiền bạc, chi ly đến từng đồng từng cắc và tạo ra bao tình huống oái ăm, dở khóc dở cười.

Trùm Sò - một bộ phim hài dành cho gia đình dán nhãn K. Cuối tuần này, đặc biệt dịp Ngày của Mẹ, Trùm Sò là lựa chọn hợp lý để cả nhà cùng ra rạp.",1704,21,6,,https://www.facebook.com/reel/1332460462064691/,696.0,160.0,0.0,0.0,0.0,0.0
"Rumor: Noo Phước Thịnh bị bắt gặp tại phim trường, khả năng ảnh comeback sau 2 năm ngủ đông, tham gia đường đua VPop căng đét năm nay",6373,156,36,,https://www.facebook.com/hhsb.vn/posts/pfbid0246L762GZebQCwJFv8zTQ2ZtEp6vRscsb6GK58tvqQ9VzhtAzUxQDJLW23fsrPBN5l,133.0,28.0,0.0,0.0,0.0,0.0
Đã VietCharm Show còn Võ Hạ Trâm - chỉ vài nốt đầu của Hello Vietnam đã đủ khiến cả khán phòng “nổi da gà”,3378,14,8,,https://www.facebook.com/reel/4362004067392059/,106.0,24.0,0.0,0.0,0.0,0.0
Cận cảnh outfit cực slay của LISA trong buổi tiệc vừa qua đang viral trên MXH:,1935,22,13,,https://www.facebook.com/hhsb.vn/posts/pfbid032V4ehipsPVSRWKkfFFu8fAJDqiaKoj1DJJZycqQmCRX4Vz5cC5mBkh1AqwiTC7Xzl,78.0,16.0,0.0,0.0,0.0,0.0
"Khoảnh khắc nữ diễn viên Lan Phương nhảy lên vì sung sướng sau khi kết thúc phiên tòa phúc thẩm vụ ly hôn của cô và chồng người Anh

Lan Phương được tòa giao cho quyền nuôi hai con gái Lina Linh và Mia Mai. Tòa cũng ghi nhận thỏa thuận giữa hai bên về chi phí cấp dưỡng nuôi con là 40 triệu đồng mỗi tháng đến khi các bé trưởng thành, hoặc hai bên có thỏa thuận mới. 

Theo: Ngôi Sao",22264,691,94,,https://www.facebook.com/hhsb.vn/posts/pfbid02CrbQfEogHNzQivLEQjpTQ3Lmrp4nZ9gcXm69SepnFeTU3LbX454fxH6GqgDHfiStl,383.0,83.0,0.0,0.0,0.0,0.0
"(PLO)- Qua kiểm tra, công an còn phát hiện trên xe có hơn 7.000 bao thuốc lá nhập lậu cùng với số pháo nổ nói trên.

#plo #baophapluattp #baophapluattphcm",191,1,3,,https://www.facebook.com/phapluattp.vn/posts/pfbid0k5qyNwd8ZY7ELRkxWectPBFsBpgGqMyx5r9N5uCiudVPH1pNMZUWRMr7exv86gtPl,154.0,29.0,0.0,0.0,0.0,3.0
"(PLO)- Trung Quốc và Mỹ đã đồng ý mở rộng thương mại nông sản thông qua việc giảm thuế quan, đồng thời xử lý các rào cản phi thuế quan và vấn đề tiếp cận thị trường sau chuyến thăm của Tổng thống Mỹ Donald Trump đến Bắc Kinh.

#plo #baophapluattp #baophapluattphcm",45,1,1,,https://www.facebook.com/phapluattp.vn/posts/pfbid02TLRJRkiZSndVNkE2v7Zjdkk274TQmJx9jgJrF7xeQ6MeRiMagC5uYTN5ZSddDrDKl,264.0,52.0,0.0,0.0,0.0,3.0
"🍉 Nửa năm bám bãi bồi, nửa năm ngược Tây Nguyên theo những mùa dưa hấu",63,1,1,,https://www.facebook.com/phapluattp.vn/posts/pfbid0AxHwVmRU4XXjTuzQ19z2JHMt1xYX5JB8ufE5wNAUN9hF6N9uaW5go5APpj8RejLkl,70.0,16.0,0.0,0.0,0.0,0.0
"Diễn viên Lan Phương nhảy cẫng lên vì sung sướng sau khi phiên tòa phúc thẩm vụ ly hôn của cô và chồng người Anh, David Duffy, kết thúc sáng 6/5.

Phiên phúc thẩm vụ ly hôn giữa diễn viên Lan Phương và David Duffy diễn ra tại Tòa án Nhân dân Tối cao TP Hà Nội, xem xét kháng cáo của David Duffy về quyền nuôi hai con chung. Cụ thể, David Duffy mong muốn tòa hủy phán quyết ở phiên sơ thẩm, trao lại quyền nuôi hai con Lina Linh và Mia Mai cho anh.

Sau phiên tòa kéo dài ba tiếng, hội đồng xét xử đưa ra phán quyết bác bỏ kháng cáo của David Duffy, giữ nguyên bản án sơ thẩm để Lan Phương là người trực tiếp chăm sóc hai con chung. David Duffy có trách nhiệm cấp dưỡng 40 triệu đồng mỗi tháng cho hai bé, có quyền thăm nom các con.

Kết thúc phiên tòa phúc thẩm, Lan Phương nhảy cẫng lên khi trò chuyện với nhóm luật sư đồng hành với mình. Chia sẻ với Ngôi Sao, cô cho biết cảm thấy vô cùng sung sướng và đã chờ đợi ngày này từ lâu để cảm thấy thực sự tự do.

Theo: Ngôi Sao / VnExpress",6291,123,23,,https://www.facebook.com/hhsb.vn/posts/pfbid028CxKx61DydbamxMXHtSvAd8GmtbRiuSW4YiEbVSCNBogYgMcxAHvXF7snxXCdPbRl,986.0,214.0,0.0,0.0,0.0,0.0
"LẠI LÀ ANH NỮA HẢ DŨNG ... 😅

Bóng Ma Hạnh Phúc chưa hết hot, ekip phim điện ảnh Mesdames Thanh Sắc chính thức công bố nam chính: diễn viên Lương Thế Thành trong vai Bá Dũng.

Với vẻ ngoài tài tử, phong độ và từng trải, Lương Thế Thành là lựa chọn hoàn hảo cho Bá Dũng - một Trưởng Ty Cảnh sát hiểu rõ “luật chơi” của cả thế giới ngầm lẫn thế giới thực nơi Sài Gòn thập niên 60.

Là người chồng bên cạnh Madame Sắc - người đàn bà quyền lực và giàu có, đồng thời Bá Dũng cũng là mắt xích quan trọng trong câu chuyện giữa Madame Sắc và vũ nữ Cầm Thanh. 

Lại tên Dũng, lại làm khổ phụ nữ nữa hả anh Thành ơi 😅

Mesdames Thanh Sắc chiếu tại rạp từ 19/06/2026

#mesdamesthanhsac #bongmahanhphuc #luongthethanh",3174,174,22,,https://www.facebook.com/hhsb.vn/posts/pfbid03741QpdTDTFkNSVNjhTLLZWA8JUguKwzHztfe4GhBXWgXM5jEsB13Uqt1MtQDjj1Rl,705.0,145.0,0.0,0.0,0.0,3.0
"Bộ phim chuyển thể từ webtoon nổi tiếng Dạ Hoa Tập chuẩn bị lên sóng vào cuối tháng 5, vừa tung trailer với nhiều cảnh 🔥

Phim do Kim Kang-jae thủ vai Yoon Seung-ho và Ji Min-seo thủ vai Baek Na-gyeom, đạo diễn bởi Choi Bo-kyung, người từng đồng đạo diễn bộ phim ""Divorce Insurance"" (Bảo hiểm ly hôn).",828,157,57,,https://www.facebook.com/hhsb.vn/posts/pfbid02sB8TYy4DNS9JVsREaS16Bd6KwUQRcrwAE4gvqPJhN6ThsHdNJya7dGrT841ewt6wl,301.0,59.0,0.0,0.0,0.0,0.0
"Đang ăn thì thấy gái xinh đi qua!
Cái rơi ra từ mồm nó là liêm sỉ đấy!",1025,100,55,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid0NkpeMKjvvHSfbmhpHTPHUhFLmXyP5qEd2bVoiXiyHdJVS6LGWQvUYW1VSP5zV2rml,70.0,18.0,2.0,0.0,0.0,0.0
"Chơi cái quần què gì kì cục vậy? Kaoooo là trò đùa của mi hã Sen :)))
Moá nó tức =)))
Cre: Cutie Cutie",1175,78,141,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid0yL8wyUYXoZeRpJB7qNsxenJsQ7jLbBeHtbqk4W69hKi6rnTduXPuwXUf4ubEgkewl,102.0,24.0,0.0,1.0,0.0,0.0
"Siêu trộm Kaito Kid phiên bản Mèo là đây!
Nên xử lý thế nào đây?
#Ki",530,61,32,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid023Mr7BBgEWn5Mknnb1whgaEU3tZE1dUSbAhPmBo6hu2GeNdXUtLV2C6ojRefEaBVWl,68.0,16.0,1.0,1.0,0.0,1.0
"Tối 16-5, công an TP Hải Phòng cho biết, sau khi tiếp tục củng cố chứng cứ, đấu tranh với các đối tượng liên quan, cùng ngày, Cơ quan CSĐT Công an thành phố đã ra quyết định khởi tố bị can, áp dụng biện pháp ngăn chặn tạm giam đối với Lê Ánh Nhật (tức ca sĩ Miu Lê) và Vũ Khương An về hành vi Tổ chức sử dụng trái phép chất ma túy; đồng thời, khởi tố bị can đối với Trần Minh Trang về hành vi Không tố giác tội phạm.

#plo #baophapluattp #baophapluattphcm",394,1,4,,https://www.facebook.com/reel/1623518482275181/,455.0,98.0,0.0,0.0,0.0,3.0
"‼️ Khởi tố, tạm giam ca sĩ Miu Lê",300,1,9,,https://www.facebook.com/phapluattp.vn/posts/pfbid02Q9dtA5LzUzrMyKyjC9NgncaAcGoiEFswMBNJ1vAQsAEZweTbb1zntnxUBCMRXVe4l,33.0,9.0,0.0,0.0,0.0,0.0
"Mưa gây ngập một số tuyến đường phía Đông TP.HCM, khu vực chợ Thủ Đức thoát nước nhanh",184,1,1,,https://www.facebook.com/phapluattp.vn/posts/pfbid0494X8K36HsJQpQ21C4b2bRyYfKVzmyjbBTf2pTNFvCh8SUbzKSzcNDCA9RVnenkol,86.0,18.0,0.0,0.0,0.0,0.0
"""Thẩm Mỹ Viện Âm Phủ"": Khi Ngọc Trinh thử sức đóng vai tâm lý nặng, Xuân Lan bắt đạo diễn đổi cái kết

Thoát khỏi vùng an toàn của những vai diễn hài hước ngây ngô như các phim trước, Ngọc Trinh tham vọng một vai diễn nặng ký về tâm lý trong tác phẩm kinh dị mới nhất của đạo diễn Nguyễn Hữu Hoàng. Đây là đạo diễn của nhiều phim thriller trước đây như Ống Kính S-át nhân, Song Song hay Ma Da.

Trọng tâm của câu chuyện được đặt lên vai bác sĩ Thanh (Ngọc Trinh thủ vai) - một người tài năng, nhiệt huyết nhưng đang mang trong mình nỗi dằn vặt khôn nguôi. Bi kịch ập đến vào đúng ngày Thanh từ chối lời cầu hôn của bạn trai Thuận, khiến anh gặp tai nạn và chìm vào hôn mê sâu. Áp lực viện phí đã đẩy cô đến quyết định làm việc tại một cơ sở y tế hẻo lánh, nơi khởi nguồn cho những chuỗi sự kiện rùng rợn.

Vốn là một người học ngành Y, nhân vật của Ngọc Trinh rất lý trí, thay vì là một scream-queen thường thấy của dòng phim kinh dị. Cô đón nhận các hiện tượng tâm linh bằng lăng kính thực chứng và tư duy logic. 

Sự tỉnh táo ban đầu ấy càng làm nổi bật cảm giác chới với ở nửa sau bộ phim, khi những quy luật vật lý thông thường không thể giải thích được sự kỳ dị của bệnh viện. Lúc này, Thanh buộc phải nghe lời bà Xuân (Xuân Lan đóng), thực hiện nghi thức để bước vào ""Cõi Vô Thường"" nhằm giải cứu người yêu và các oán linh. 

Cuộc hành trình từ một người vô thần đến khi dấn thân vào cõi âm, đi từ tỉnh táo đến u mê rồi tự mình thoát khỏi hố sâu tội lỗi, đã được Ngọc Trinh thể hiện tốt, đánh dấu bước tiến mới trong kỹ năng diễn xuất.

Song hành cùng Ngọc Trinh là màn hóa thân của siêu mẫu Xuân Lan trong vai bà Xuân - chủ thẩm mỹ viện với hành tung bí ẩn. Dưới vỏ bọc của một người chỉ biết thực hiện nghi lễ ""đi thiếp"", bà Xuân thực chất đang giật dây, thao túng Thanh để phục vụ cho những mưu đồ đen tối.

Cái kết hiện tại của phim là thành quả sau 3 tuần Xuân Lan nỗ lực thuyết phục đạo diễn thay đổi so với kịch bản gốc.

Đạo diễn Nguyễn Hữu Hoàng thừa nhận bản thân chịu nhiều ảnh hưởng từ phong cách làm phim từ vũ trụ kinh dị của James Wan hay thương hiệu The Conjuring, nhưng anh không sao chép, chỉ học hỏi Điều đó được thể hiện rất rõ qua tư duy hình ảnh nhạy bén của anh. 

Dẫu vậy, khâu kể chuyện của Nguyễn Hữu Hoàng vẫn hiện hữu điểm yếu. Mạch phim còn rời rạc, lạm dụng âm thanh chát chúa... vô tình gây phản tác dụng, mang lại cảm giác ồn ào thay vì sự sợ hãi sâu sắc. Rõ ràng anh cần một sự tiết chế tinh tế hơn để đẩy mạnh yếu tố kinh dị tâm lý. Một chi tiết khác cũng gây lấn cấn khi nhân vật của Ngọc Trinh luôn được trang điểm trong mọi tình huống dù đêm hay ngày, thức hay ngủ. Ngọc Trinh phản hồi là làm theo ý đạo diễn chứ bản thân sẵn sàng để mặt mộc, không chấp niệm phải đẹp mọi lúc. Tuy nhiên, đạo diễn cho biết anh muốn chỉn chu cho nhan sắc này, là một ý đồ cho nhân vật chứ không phải là sai sót. 

Tựu trung lại, Thẩm Mỹ Viện Âm Phủ là một phim mang nhiều tham vọng với ý tưởng tốt và sự nỗ lực làm mới mình của dàn diễn viên chính. Phim đậm đặc yếu tố jump scare nên vẫn là một trải nghiệm giải trí, phù hợp cho những khán giả muốn tìm kiếm những giây phút giật gân, hồi hộp tại rạp chiếu.",921,8,6,,https://www.facebook.com/hhsb.vn/posts/pfbid0yXc4bzRy7zc3ehxxBo5GRMR1X1EmNfVXj1ta4DH1rhjJz5M2uAddFQZZEWs8VNPHl,3131.0,690.0,0.0,0.0,0.0,0.0
"Nhà thiết kế người Bỉ Benjamin Bortmans đã lên tiếng tố ekip của JISOO không hoàn trả 3 bộ trang phục đắt giá thuộc bộ sưu tập của mình sau 6 tháng mượn để chụp ảnh bìa album. 

Dù đã nhiều lần liên hệ, thậm chí gửi hóa đơn và hợp đồng để can thiệp pháp lý, nhà thiết kế vẫn không nhận được bất kỳ phản hồi nào từ phía ekip Hàn Quốc, khiến anh bức xúc đăng đàn yêu cầu trả lại đồ.

Trước phản ứng của dân mạng về câu nói  ""Jisoo (BLACKPINK) đã lấy cắp trang phục của tôi"", Benjamin Bortmans đính chính rằng anh không có ý công kích cá nhân Jisoo mà chỉ dùng tên cô (vốn có trong các email làm việc) để thu hút sự chú ý của ekip nhằm đòi lại đồ. 

Dù yêu cầu cộng đồng mạng ngừng các bình luận tiêu cực, anh vẫn bày tỏ sự thất vọng: 

""Là những nhà thiết kế trẻ, chúng tôi đã dành rất nhiều thời gian cho các tác phẩm. Thật tồi tệ khi không nhận được câu trả lời và không được tôn trọng trong suốt 6 tháng trời. Tôi sẽ không xin lỗi. Toàn bộ ekip lần sau nên đối xử với mọi người tốt hơn, và nếu có vấn đề gì thì phải thông báo"".

Hiện tại, Jisoo và công ty quản lý vẫn chưa đưa ra bất kỳ phản hồi chính thức nào về vụ việc này.",5428,195,42,,https://www.facebook.com/hhsb.vn/posts/pfbid02SwGTGniLdPDgAHKfzLCN6cyd6afVn7NASjhH79nKqJSSxZSetkHFTpe4XGRUXqM7l,1127.0,249.0,0.0,0.0,0.0,0.0
"""Anh Năm"" Oh Sehun và chiếc ảnh chụp với nón lá Việt Nam vừa đăng trên Bubble",1536,26,8,,https://www.facebook.com/hhsb.vn/posts/pfbid02wu8w1TgkebLTQx4m4w9etK7RZZo2r26xZvMbai2Lm1mE8Hxce9K5aBzbeysxxWWMl,77.0,17.0,0.0,0.0,0.0,0.0
"(PLO)- Công an TP.HCM khởi tố, bắt Dương Thị Yến Oanh (47 tuổi), Dương Thị Yến Xuân (56 tuổi) và Thạch Hiểu (47 tuổi), cùng cư trú tại TP.HCM về hành vi sản xuất, buôn bán hàng giả là phụ gia thực phẩm là bột ngọt giả nhãn hiệu.

#plo #baophapluattp #baophapluattphcm",6457,6,1385,,https://www.facebook.com/reel/26518045967897035/,267.0,52.0,0.0,0.0,0.0,3.0
